uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy,publicationDate,release
6214d2ae-d981-4a93-a498-ca0a4d4bb176,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_206,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC047206.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
e94bb372-78f8-4f51-a097-a5bd4232ee8e,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_657,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC067657.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
b2ae57c8-225e-4187-ab51-fa8ccc018a9f,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_670,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC060670.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
5117bf21-d0af-4798-8686-8991a26e6953,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC043102.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
1d39240b-f9c1-4f25-98b3-b561c29c1822,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_809,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC045809.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
d4de3dde-3c5c-4c3c-93c9-f9609525679f,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC054103.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
4368504b-86f6-4e7d-b59f-ecca57fd39c0,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC051204.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
28470419-d4f9-423b-861f-fb205d5e29a0,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC059022.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
9d7dfd3d-3d63-4e58-9d4c-5bd8497623db,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_665,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC052665.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
1a1b00b7-e44c-4814-ba55-b60b497612fd,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_869,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC052869.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
adb4058c-4fd9-4267-902c-9c2111f4fa70,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC062615.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
8ca6935e-37b5-4246-a003-7c37d5e1e145,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_827,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC058827.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
17db5f02-97d0-4d7a-8a2d-f7ea7bc2a543,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC058363.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
deeb43ed-7cc8-4f23-9655-ac5ffd2cbf4d,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_900,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC060900.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
56769c33-1b4d-4e84-ae14-cee4f719b2ac,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC047333.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
7b363ae1-c9a3-4a4a-a124-4918baff08c6,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_022,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC062022.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
252971e9-2dc2-4bbb-a5fd-abb3f5ab3911,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC057909.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
c399badd-5e9e-46f8-9f23-16e57ec19bd4,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_187,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC067187.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
4d86367a-a12f-485a-b9f5-60b0ce91bf8e,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_079,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC048079.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
cdc47dba-2aed-460e-ac05-615425f07e53,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC056918.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
98ab613d-1618-4c30-b94f-819cc543e06a,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_611,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC053611.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
b72d48ac-5441-4679-ac8f-25382f79ad8b,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2016-10-12,2016-10-26,LTR.2016.SERC.09,14,NEON.LTR.SERC050206.20161026,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,"",llemmon@field-ops.org,rcumberland@field-ops.org,20210114T173655Z,RELEASE-2021
ccfcc496-4cfc-48d2-9441-c513352d5bfb,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_856,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC061856.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
a289588d-68a1-4dcb-ba34-0098b1532d96,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC051621.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
447a4c86-9747-41d8-ac1f-33f7a547ea29,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_079,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC048079.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
97ace4fd-750c-4ba3-8cc1-49b8c0efad4e,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC057909.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
5e65e197-e65f-466d-93ab-5dc9294b3632,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_665,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC049665.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
82b8e755-27a0-4310-bb3e-56daea307983,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_621,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC048621.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
75c2c705-9b3e-4bc7-b82c-56f4f64060a7,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC054103.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
ad43e9a8-1102-4ba8-bb83-3f98b668e9ec,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC058363.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
b4f85c8d-ec7f-44fb-868f-19b96f6452fb,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_022,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC062022.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
0ed8f690-d17c-4756-b064-9ae75be793bc,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_151,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC045151.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
3bcc81cc-11cb-4e81-854f-0be3d0a11d34,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC062615.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
6ee15142-8e90-45a5-b53c-5d27ab27d6c7,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_611,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC053611.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
b25b7c2d-5ecb-48c8-bf46-cdefc53fe51d,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC056918.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
ef083d7b-1d4d-41a6-a422-a0b5a699653e,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_615,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC059615.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
f0ed0545-0004-4e31-84c0-a0978a21c860,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC051204.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
3ca3d367-6803-4369-a462-594dfb43e2e6,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_670,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC057670.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
e3d631d1-2dcf-4465-af77-403434864bd0,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_869,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC052869.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
d52383cf-e394-4df5-ab7b-ca1b764c25e0,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_818,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC055818.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
121fb278-6642-4299-9b6a-d60ae2201038,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_668,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC054668.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
d0f973e7-3796-463c-806f-6df2a4c74a08,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_363,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC061363.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
3ab3af97-ac08-4fd5-8653-3f69c7860a13,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC047333.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
31d4cbe4-9b39-4dff-ac7c-cacc84b7ef99,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_657,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC067657.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
d3d0d90a-ce03-4614-ab5b-b10dddde25ef,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_333,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC050333.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
14bb3451-95d8-4274-8eb9-cb3ec24f2aeb,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_900,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC060900.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
89644ea8-4c7e-47a6-8893-b31f483bb215,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_941,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC044941.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
55917b08-c4af-4404-b721-29825ed1337a,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_206,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC047206.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
2b67f12b-b201-4129-ab3a-e3c38c99a9c1,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC043664.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
084e570f-df99-4906-a7d1-f7b5992a16c7,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC050206.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
c33ecc7b-dba9-4cfb-baec-c8efb87723c9,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_665,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC052665.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
54dec65c-f069-4b31-a133-c4f76e2059cc,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_670,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC060670.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
24a09745-10d9-46ac-8e71-04538a45c5bf,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC043102.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
c852ed06-74db-42ac-9a7d-81ac0721e473,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_809,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC045809.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
4f5abe5f-7455-42d6-a48e-e7386e83af82,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_827,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC058827.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
9ed1c253-d92f-464a-ab5b-b981eea42344,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC059022.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
67b907d3-4f28-4f91-9549-68d9fdd0593a,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_395,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC055395.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
e5cc6356-af27-4793-b34d-8846693d7c46,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_187,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC067187.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
2a535c22-6ac7-4204-9257-81282754521e,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_869,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC049869.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
632454d3-6ab6-4cf4-98e9-ddc0d8987de5,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_401,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC056401.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
7361cf37-9973-4458-8fda-071ecf63d239,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC053763.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
2d897ea5-732c-4077-b78b-5308f6657c91,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_371,2016-10-26,2016-11-08,LTR.2016.SERC.10,13,NEON.LTR.SERC044371.20161108,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,gchapman@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
81a544ac-cc21-4583-9a20-82ea08aef206,SERC_044.basePlot.ltr,D02,SERC,SERC_044,SERC_044_941,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC044941.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
b587db9d-dfee-4cec-8a47-c2d6bae3b17c,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_206,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC047206.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
3acab629-2759-4d13-a463-150dea1c5695,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_665,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC052665.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
759127c8-13a7-48a4-a3f1-8715c23bc396,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC056918.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
7a1687a1-30e2-4bd3-a841-e57c16479383,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_615,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC059615.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
0515e8eb-47ef-4908-8935-8a2fe305fff5,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC047333.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
a3e3cced-75e3-44ac-b06c-40a5aad8b96b,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_856,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC061856.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
966f2655-f7b5-4f90-8292-90c37fe2f9b3,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_670,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC060670.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
0258fd70-90b9-4e64-bb27-04cddd0ab794,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC057909.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
010fecc5-695a-4e6a-9aa0-d5a58eb4f113,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_151,2016-11-08,2016-11-21,LTR.2016.SERC.11,13,NEON.LTR.SERC045151.20161121,NEON.DOC.001710vE,"OK - Litter collected - Trap in good shape, no issues",,,dsoteropoulos@neoninc.org,jledvina@field-ops.org,20210114T173658Z,RELEASE-2021
