uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy,publicationDate,release
d2baeb7d-208a-4ab1-a22b-d80980ae13f4,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:40Z,NEON.LTR.SERC050206.20170215,NEON.LTR.SERC050206.20170215.LVS,NEON.DOC.001710vE,N,Leaves,1.04,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
8a7b7c9d-1b83-4ba2-95a8-4f7917d5c270,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:02Z,NEON.LTR.SERC051204.20170215,NEON.LTR.SERC051204.20170215.OTH,NEON.DOC.001710vE,N,Other,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
10c48b1b-9a27-45cc-b530-f3b73edf62b0,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_665,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T16:32Z,NEON.LTR.SERC049665.20170215,NEON.LTR.SERC049665.20170215.SDS,NEON.DOC.001710vE,N,Seeds,0.26,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
9fda5342-b927-4581-9089-8688adecbce2,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T16:50Z,NEON.LTR.SERC050206.20170215,NEON.LTR.SERC050206.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
05e3b97c-a551-4de4-8ff3-054e75c0e66d,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:54Z,NEON.LTR.SERC047333.20170215,NEON.LTR.SERC047333.20170215.OTH,NEON.DOC.001710vE,N,Other,0.06,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
329a5b93-8eb6-4b20-a869-3cd69ab2c1fb,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T15:30Z,NEON.LTR.SERC059022.20170215,NEON.LTR.SERC059022.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
62660612-760b-4e70-ace7-0117dc5df7de,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_151,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:46Z,NEON.LTR.SERC045151.20170215,NEON.LTR.SERC045151.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
b77490a9-4b6c-45ad-9b84-f00bdc7d0446,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:34Z,NEON.LTR.SERC057909.20170215,NEON.LTR.SERC057909.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.76,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
5af88bd3-2ed8-4e03-8b16-867c58caba4e,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_869,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T16:22Z,NEON.LTR.SERC052869.20170215,NEON.LTR.SERC052869.20170215.SDS,NEON.DOC.001710vE,N,Seeds,3.13,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
730a9e80-08f9-4592-9d21-cb797d2f287e,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_187,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:58Z,NEON.LTR.SERC067187.20170215,NEON.LTR.SERC067187.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.16,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
565a192f-1d54-4534-a326-2cf91969f135,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_187,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T14:55Z,NEON.LTR.SERC067187.20170215,NEON.LTR.SERC067187.20170215.LVS,NEON.DOC.001710vE,N,Leaves,0.54,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
df1b81e2-7fed-442c-8193-c4caefa096aa,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_818,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:47Z,NEON.LTR.SERC055818.20170215,NEON.LTR.SERC055818.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0.49,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
d0b10382-3969-458e-952b-60c92317ba66,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:18Z,NEON.LTR.SERC056918.20170215,NEON.LTR.SERC056918.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
6b0b8ef2-6a66-48c3-b9a3-ddbc53f35198,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:30Z,NEON.LTR.SERC059022.20170215,NEON.LTR.SERC059022.20170215.OTH,NEON.DOC.001710vE,N,Other,0.005,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
9f7efd23-4433-4b5b-b13a-6609a01578f2,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_668,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T16:53Z,NEON.LTR.SERC054668.20170215,NEON.LTR.SERC054668.20170215.WDY,NEON.DOC.001710vE,N,Woody material,0.24,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
399c38c1-f6a7-4827-a21f-c870b9ad450c,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_615,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T14:58Z,NEON.LTR.SERC062615.20170215,NEON.LTR.SERC062615.20170215.SDS,NEON.DOC.001710vE,N,Seeds,0.54,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
f5560136-0c8f-4b99-8db5-97560c047d82,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_869,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T16:22Z,NEON.LTR.SERC052869.20170215,NEON.LTR.SERC052869.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0.005,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
096a4bca-215c-4d3b-b9cc-102c2e4af050,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_827,2017-02-23,2016-12-06,2017-02-15,,2017-02-15T20:45Z,2017-02-22T17:02Z,NEON.LTR.SERC058827.20170215,NEON.LTR.SERC058827.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,1.09,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
f08338f8-5106-4897-b262-d55918ce762d,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T19:00Z,NEON.LTR.SERC057909.20170215,NEON.LTR.SERC057909.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
7c512529-8f75-4e8b-8392-84a3fc8f218b,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_670,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:44Z,NEON.LTR.SERC057670.20170215,NEON.LTR.SERC057670.20170215.SDS,NEON.DOC.001710vE,N,Seeds,1.86,Y,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
aefc8331-2d60-48c6-ab92-fcf33f354df9,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T19:06Z,NEON.LTR.SERC054103.20170215,NEON.LTR.SERC054103.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
e4bb9c74-af4c-46e9-87a9-40af34cc4d62,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_869,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:12Z,NEON.LTR.SERC049869.20170215,NEON.LTR.SERC049869.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
6a146500-5501-4d5d-b2d2-570961b3024b,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:58Z,NEON.LTR.SERC057909.20170215,NEON.LTR.SERC057909.20170215.NDL,NEON.DOC.001710vE,N,Needles,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
0578218a-4afb-49ce-afec-e954d2f1784b,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_909,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T19:00Z,NEON.LTR.SERC057909.20170215,NEON.LTR.SERC057909.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0.005,Y,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
4936986e-d939-4cad-8c20-0a2848de2c27,SERC_048.basePlot.ltr,D02,SERC,SERC_048,SERC_048_621,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:30Z,NEON.LTR.SERC048621.20170215,NEON.LTR.SERC048621.20170215.WDY,NEON.DOC.001710vE,N,Woody material,3.44,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
19c680c9-63b1-4662-a96c-48931f52b13f,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:30Z,NEON.LTR.SERC059022.20170215,NEON.LTR.SERC059022.20170215.LVS,NEON.DOC.001710vE,N,Leaves,0.82,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
bd28aa82-e01d-445a-8f56-0c91074438c7,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_856,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:17Z,NEON.LTR.SERC061856.20170215,NEON.LTR.SERC061856.20170215.SDS,NEON.DOC.001710vE,N,Seeds,2.58,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
a1efcb3d-1573-4b70-ae3e-7bf5717bcdb2,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:41Z,NEON.LTR.SERC058363.20170215,NEON.LTR.SERC058363.20170215.NDL,NEON.DOC.001710vE,N,Needles,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
5b8fa911-32ff-4e16-a40e-a0160a202a8d,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_333,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T16:40Z,NEON.LTR.SERC047333.20170215,NEON.LTR.SERC047333.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
5c0d147c-80ac-47fd-83e8-c5c6f56a474a,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T14:27Z,NEON.LTR.SERC051204.20170215,NEON.LTR.SERC051204.20170215.NDL,NEON.DOC.001710vE,N,Needles,0.06,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
4c2b4e00-858b-42d4-8268-2ff6bd9ee9c3,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:05Z,NEON.LTR.SERC051621.20170215,NEON.LTR.SERC051621.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
ec867cd0-9639-4f49-8f27-8ad0c175de1d,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:49Z,NEON.LTR.SERC053763.20170215,NEON.LTR.SERC053763.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
13979f33-1542-4091-8e12-4d3fabb07d22,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_856,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T18:15Z,NEON.LTR.SERC061856.20170215,NEON.LTR.SERC061856.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.41,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
e4586ae6-cae1-4537-b6a7-c828c67b7b2c,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:18Z,NEON.LTR.SERC056918.20170215,NEON.LTR.SERC056918.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
980b132a-878e-4391-a261-f253ef114eb4,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_621,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:05Z,NEON.LTR.SERC051621.20170215,NEON.LTR.SERC051621.20170215.WDY,NEON.DOC.001710vE,N,Woody material,3.13,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
c4c0f813-e086-4424-8682-4a3c0e11d197,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_395,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T16:50Z,NEON.LTR.SERC055395.20170215,NEON.LTR.SERC055395.20170215.WDY,NEON.DOC.001710vE,N,Woody material,0.09,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
9a7213ec-9743-475f-85f0-de4e8b1dd0ab,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_401,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:00Z,NEON.LTR.SERC056401.20170215,NEON.LTR.SERC056401.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,1.36,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
2e329dac-6825-47b0-9f8c-1117dd2ebdbf,SERC_057.basePlot.ltr,D02,SERC,SERC_057,SERC_057_670,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:44Z,NEON.LTR.SERC057670.20170215,NEON.LTR.SERC057670.20170215.LVS,NEON.DOC.001710vE,N,Leaves,5.8,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
a9ec730c-7d8a-44bb-beb0-c03c4a413e7c,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_900,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:24Z,NEON.LTR.SERC060900.20170215,NEON.LTR.SERC060900.20170215.LVS,NEON.DOC.001710vE,N,Leaves,3.17,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
11fa0ff9-6781-4f55-a2e4-10c3e64e503b,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_818,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:56Z,NEON.LTR.SERC055818.20170215,NEON.LTR.SERC055818.20170215.NDL,NEON.DOC.001710vE,N,Needles,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
45cfc5de-47fc-4a65-b784-e4d13f41ab1e,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_401,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:07Z,NEON.LTR.SERC056401.20170215,NEON.LTR.SERC056401.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0.38,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
33b934a0-1f64-484e-9c9b-1b1b495f2a76,SERC_067.basePlot.ltr,D02,SERC,SERC_067,SERC_067_187,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T14:55Z,NEON.LTR.SERC067187.20170215,NEON.LTR.SERC067187.20170215.NDL,NEON.DOC.001710vE,N,Needles,0.06,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
211c930d-15ad-408c-b587-43f675747b68,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:37Z,NEON.LTR.SERC043102.20170215,NEON.LTR.SERC043102.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
29e05107-4364-4fe7-9e5f-e2dc3b1e57b5,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_395,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T19:08Z,NEON.LTR.SERC055395.20170215,NEON.LTR.SERC055395.20170215.NDL,NEON.DOC.001710vE,N,Needles,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
88365665-7555-4de0-81d7-c9579ce5526b,SERC_053.basePlot.ltr,D02,SERC,SERC_053,SERC_053_763,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:49Z,NEON.LTR.SERC053763.20170215,NEON.LTR.SERC053763.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,3.73,Y,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
40851667-1adc-4ccb-ab20-7443e34f2b5f,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T18:23Z,NEON.LTR.SERC054103.20170215,NEON.LTR.SERC054103.20170215.SDS,NEON.DOC.001710vE,N,Seeds,3.91,N,Temp 105,llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
8edf40c4-25ef-4bd7-83d6-eceb9305f180,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_918,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:18Z,NEON.LTR.SERC056918.20170215,NEON.LTR.SERC056918.20170215.NDL,NEON.DOC.001710vE,N,Needles,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
ebe71b3f-e9dc-45ef-bb97-1e67ba849f28,SERC_055.basePlot.ltr,D02,SERC,SERC_055,SERC_055_818,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T18:04Z,NEON.LTR.SERC055818.20170215,NEON.LTR.SERC055818.20170215.WDY,NEON.DOC.001710vE,N,Woody material,1.08,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
c5f249f8-73c0-4325-b275-4757bbb8f923,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:41Z,NEON.LTR.SERC058363.20170215,NEON.LTR.SERC058363.20170215.SDS,NEON.DOC.001710vE,N,Seeds,2.01,Y,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
5a829832-4b79-45f3-b76f-8a073ad581ce,SERC_061.basePlot.ltr,D02,SERC,SERC_061,SERC_061_856,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:17Z,NEON.LTR.SERC061856.20170215,NEON.LTR.SERC061856.20170215.OTH,NEON.DOC.001710vE,N,Other,0.08,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
1fa9aced-942c-4069-8be0-92cecb3a4bc4,SERC_056.basePlot.ltr,D02,SERC,SERC_056,SERC_056_401,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:00Z,NEON.LTR.SERC056401.20170215,NEON.LTR.SERC056401.20170215.WDY,NEON.DOC.001710vE,N,Woody material,0.28,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
598e1f75-7eea-4bde-81cd-2321d9ec99cd,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_333,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T18:17Z,NEON.LTR.SERC050333.20170215,NEON.LTR.SERC050333.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,1.12,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
7e0b48ab-5df1-4fe9-9153-f88d07919de4,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_664,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:51Z,NEON.LTR.SERC043664.20170215,NEON.LTR.SERC043664.20170215.WDY,NEON.DOC.001710vE,N,Woody material,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
96987bc8-6f61-4aa4-814b-2d5c86aaec57,SERC_054.basePlot.ltr,D02,SERC,SERC_054,SERC_054_103,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T19:07Z,NEON.LTR.SERC054103.20170215,NEON.LTR.SERC054103.20170215.OTH,NEON.DOC.001710vE,N,Other,0.12,Y,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
d3155ec3-e9c2-4fe5-94b0-7577ed84cec6,SERC_058.basePlot.ltr,D02,SERC,SERC_058,SERC_058_363,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T16:28Z,NEON.LTR.SERC058363.20170215,NEON.LTR.SERC058363.20170215.WDY,NEON.DOC.001710vE,N,Woody material,0.34,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
dd42ff35-cc9b-4e3d-b428-856adbc6ab49,SERC_060.basePlot.ltr,D02,SERC,SERC_060,SERC_060_900,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T18:07Z,NEON.LTR.SERC060900.20170215,NEON.LTR.SERC060900.20170215.MXT,NEON.DOC.001710vE,N,Mixed,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
a348ef18-7743-4da4-ab99-c79ab0713a7d,SERC_043.basePlot.ltr,D02,SERC,SERC_043,SERC_043_102,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T16:55Z,NEON.LTR.SERC043102.20170215,NEON.LTR.SERC043102.20170215.WDY,NEON.DOC.001710vE,N,Woody material,0.005,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
da205c45-badb-4856-b8b5-ade40cfea14d,SERC_049.basePlot.ltr,D02,SERC,SERC_049,SERC_049_665,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T18:12Z,NEON.LTR.SERC049665.20170215,NEON.LTR.SERC049665.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,0.15,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
cb533161-8f73-4893-a6fe-281a18ad80ea,SERC_045.basePlot.ltr,D02,SERC,SERC_045,SERC_045_151,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T18:50Z,NEON.LTR.SERC045151.20170215,NEON.LTR.SERC045151.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
2cdfac08-4bdf-4d07-8891-006547a549b1,SERC_052.basePlot.ltr,D02,SERC,SERC_052,SERC_052_869,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T18:01Z,NEON.LTR.SERC052869.20170215,NEON.LTR.SERC052869.20170215.WDY,NEON.DOC.001710vE,N,Woody material,0.05,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
09059267-950c-46c9-9863-439a3dd6c773,SERC_051.basePlot.ltr,D02,SERC,SERC_051,SERC_051_204,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T17:02Z,NEON.LTR.SERC051204.20170215,NEON.LTR.SERC051204.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
b8e0edf8-dd60-474c-9d98-c4d0f5185dca,SERC_047.basePlot.ltr,D02,SERC,SERC_047,SERC_047_206,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T19:04Z,NEON.LTR.SERC047206.20170215,NEON.LTR.SERC047206.20170215.NDL,NEON.DOC.001710vE,N,Needles,0.06,Y,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
3cb95e54-81f7-466d-a21c-83a042a63b02,SERC_059.basePlot.ltr,D02,SERC,SERC_059,SERC_059_022,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T15:30Z,NEON.LTR.SERC059022.20170215,NEON.LTR.SERC059022.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
35f8afa8-b8ca-49c1-ad8f-01213812584d,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_206,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T15:40Z,NEON.LTR.SERC050206.20170215,NEON.LTR.SERC050206.20170215.OTH,NEON.DOC.001710vE,N,Other,0.08,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
05bb0345-5ba2-4671-b74e-f117dbee8185,SERC_050.basePlot.ltr,D02,SERC,SERC_050,SERC_050_333,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-23T19:04Z,NEON.LTR.SERC050333.20170215,NEON.LTR.SERC050333.20170215.FLR,NEON.DOC.001710vE,N,Flowers,0,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
c137716c-0aa7-4094-9f5a-47820aac4549,SERC_062.basePlot.ltr,D02,SERC,SERC_062,SERC_062_022,2017-02-23,2016-12-06,2017-02-15,,2017-02-16T20:45Z,2017-02-22T16:40Z,NEON.LTR.SERC062022.20170215,NEON.LTR.SERC062022.20170215.TWI,NEON.DOC.001710vE,N,Twigs/branches,2.48,N,"",llemmon@field-ops.org,20210114T173516Z,RELEASE-2021
